Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,Brand,Url,Name,Description,Price,Currency,Terms,Section,Season,Material,Origin
212749,End-cap,Yes,clothing,Yes,1505,Zara,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,RIPPED STRAIGHT FIT JEANS BEIGE,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,22.99,USD,jackets,WOMAN,Autumn,Denim,China
212750,Aisle,No,clothing,Yes,776,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,BELTED KNIT OPEN BACK PEARLY SWEATER ECRU,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,52.95,USD,t-shirts,MAN,Winter,Wool,India
212751,Front of Store,No,clothing,No,862,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,SLIM ZIPPERED WOOL BLEND OVERSHIRT NAVY,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,39.99,USD,sweaters,MAN,Spring,Linen,Spain
212752,Aisle,No,clothing,Yes,1099,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,SATIN OVERSHIRT WITH CONTRASTING TOPSTITCHING GREY,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,25.95,USD,sweaters,WOMAN,Summer,Cotton,Bangladesh
212753,Front of Store,No,clothing,No,764,Zara,https://www.zara.com/us/en/denim-bomber-jacket-p00621400.html,REGULAR PURL KNIT SWEATER OLIVE,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,15.99,USD,jackets,MAN,Autumn,Wool,Vietnam
212754,End-cap,No,clothing,Yes,1150,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,LINEN TECHNICAL PADDED JACKET SKY BLUE,Lapel collar jacket with long sleeves with buttoned cuffs. Patch pockets with flaps at chest and side pockets at hip. Front hidden button closure.,17.99,USD,shoes,WOMAN,Summer,Linen Blend,India
212755,End-cap,No,clothing,No,1022,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,RIBBED KNIT SWEATER WITH BUTTONS IVORY,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,50.99,USD,sweaters,WOMAN,Winter,Wool,India
212756,Front of Store,No,clothing,Yes,906,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,DOUBLE-BREASTED COTTON OVERSHIRT GREY,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,19.99,USD,shoes,WOMAN,Autumn,Cotton,Bangladesh
212757,Front of Store,Yes,clothing,Yes,1332,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,CONTRAST TOPSTITCHING CROP KNIT SWEATER OLIVE,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,59.99,USD,shoes,WOMAN,Winter,Wool,China
212758,Aisle,No,clothing,No,737,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,RELAXED ABSTRACT JACQUARD SWEATER SKY BLUE,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.99,USD,shoes,MAN,Autumn,Wool,India
212759,End-cap,Yes,clothing,Yes,1472,Zara,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,RELAXED WOOL AND CASHMERE BLEND RIB SWEATER ECRU,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,14.00,USD,sweaters,MAN,Autumn,Wool,Bangladesh
212760,Aisle,No,clothing,Yes,1026,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,METAL BEAD KNIT SWEATER BEIGE,Oversized T-shirt. Round neck and short sleeves.,54.95,USD,t-shirts,WOMAN,Summer,Linen,Bangladesh
212761,End-cap,No,clothing,Yes,664,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,QUILTED TECHNICAL JACKET WITH POCKETS SKY BLUE,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,59.00,USD,sweaters,MAN,Autumn,Wool,Cambodia
212762,Aisle,Yes,clothing,Yes,1212,Zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,EMBROIDERED MIXED COLLAR WAXED JACKET ECRU,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,12.99,USD,jackets,MAN,Autumn,Wool Blend,China
212763,End-cap,Yes,clothing,No,1444,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,LEATHER BIKER JACKET GREY,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,21.99,USD,jackets,MAN,Winter,Wool,Spain
212764,End-cap,No,clothing,No,1104,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,QUILTED TEXTURED SWEATER ECRU,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,20.95,USD,jackets,WOMAN,Winter,Wool Blend,India
212765,Front of Store,No,clothing,No,724,Zara,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,REGULAR PLAID OVERSHIRT BROWN,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,98.95,USD,shoes,MAN,Winter,Wool,India
212766,End-cap,No,clothing,Yes,941,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html,CROPPED ABSTRACT PRINT T-SHIRT SAND,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,31.95,USD,jackets,MAN,Summer,Linen,Bangladesh
212767,End-cap,No,clothing,No,954,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,TAILORED ASYMMETRIC CROPPED KNIT SWEATER WHITE,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,49.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh
212768,End-cap,Yes,clothing,Yes,1512,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,QUILTED CHUNKY SOLE HIGH TOP SNEAKERS SKY BLUE,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,48.95,USD,t-shirts,WOMAN,Winter,Polyester,China
212769,End-cap,No,clothing,No,712,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,RIBBED OVERSHIRT TAUPE,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,89.99,USD,t-shirts,WOMAN,Autumn,Cotton,Vietnam
212770,End-cap,Yes,clothing,Yes,1631,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,RIBBED COLORBLOCK KNIT CROP SWEATER,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,37.99,USD,jackets,WOMAN,Winter,Wool Blend,Portugal
212771,End-cap,Yes,clothing,No,1531,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,TEXTURED TECHNICAL PADDED JACKET IVORY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,50.99,USD,jackets,WOMAN,Winter,Polyester,Bangladesh
212772,End-cap,No,clothing,Yes,937,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,LINEN RIBBED KNIT T-SHIRT WHITE,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,25.95,USD,t-shirts,MAN,Summer,Linen,Bangladesh
212773,Front of Store,No,clothing,No,1001,Zara,https://www.zara.com/us/en/faux-leather-jacket-p03427320.html,EMBROIDERED SEMI-SHEER KNIT SHIRT LIMITED EDITION NAVY,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,49.99,USD,sweaters,WOMAN,Winter,Wool,India
212774,Aisle,No,clothing,Yes,816,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,TEXTURED BASIC FOIL KNIT SWEATER SAND,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,35.99,USD,jackets,WOMAN,Autumn,Wool,Portugal
212775,Aisle,Yes,clothing,Yes,1481,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,QUILTED CONTRAST JACQUARD JACKET KHAKI,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,17.99,USD,jackets,WOMAN,Spring,Linen,India
212776,Front of Store,No,clothing,Yes,597,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,EMBROIDERED PRINTED CROPPED FIT SHIRT LIMITED EDITION WHITE,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,69.99,USD,t-shirts,MAN,Spring,Linen,India
212777,Aisle,No,clothing,No,821,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,CROPPED PLAID OVERSHIRT CHARCOAL,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,25.99,USD,jackets,WOMAN,Spring,Cotton,Portugal
212778,Front of Store,No,clothing,No,665,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,EMBROIDERED JACQUARD DENIM JACKET STONE,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,79.95,USD,jeans,MAN,Spring,Cotton,Spain
212779,Front of Store,No,clothing,Yes,1069,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,UTILITY TOPSTITCH SNEAKERS CHARCOAL,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,38.95,USD,jackets,WOMAN,Winter,Wool Blend,Vietnam
212780,Aisle,No,clothing,No,958,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,KNIT SUEDE SNEAKERS IVORY,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,29.99,USD,sweaters,MAN,Autumn,Wool Blend,Turkey
212781,Aisle,Yes,clothing,Yes,1500,Zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,RIPPED STRAIGHT FIT JEANS SKY BLUE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,44.99,USD,sweaters,WOMAN,Winter,Denim,Cambodia
212782,End-cap,Yes,clothing,Yes,1406,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,OVERSIZED LONGLINE QUILTED JACKET CHARCOAL,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,20.99,USD,jackets,WOMAN,Spring,Cotton,Vietnam
212783,Aisle,Yes,clothing,Yes,1618,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,QUILTED PADDED BOMBER JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,27.99,USD,jackets,WOMAN,Winter,Polyester,Cambodia
212784,Front of Store,Yes,clothing,No,1482,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,TAILORED CROPPED BOMBER JACKET LIMITED EDITION,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,21.99,USD,jackets,WOMAN,Spring,Polyester,Bangladesh
212785,End-cap,No,clothing,No,859,Zara,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html,BOXY FIT DENIM JACKET OLIVE,Short sweater with round neck and long sleeves.,25.95,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
212786,Aisle,Yes,clothing,Yes,1365,Zara,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html,RELAXED ACID WASH DENIM JACKET STONE,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,15.99,USD,jackets,MAN,Autumn,Cotton,Bangladesh
212787,End-cap,No,clothing,Yes,834,Zara,https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html,SATIN TEXTURED POCKET JACKET,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,25.99,USD,jackets,WOMAN,Autumn,Wool,China
212788,Aisle,No,clothing,Yes,728,Zara,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html,ABSTRACT PRINT T-SHIRT,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,79.99,USD,sweaters,MAN,Spring,Linen,China
212789,Front of Store,No,clothing,No,846,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,HIGH-WAIST EMBROIDERED FOREST JACKET TAUPE,Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.,39.95,USD,jackets,MAN,Autumn,Polyester,Argentina
212790,Front of Store,No,clothing,Yes,998,Zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,HIGH-WAIST BASIC 100% WOOL SWEATER,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,22.99,USD,jackets,WOMAN,Winter,Wool,China
212791,Aisle,Yes,clothing,Yes,1420,Zara,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,LINEN MOC-TOE SUEDE BOOTS ECRU,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,43.99,USD,sweaters,MAN,Summer,Cotton,Bangladesh
212792,Front of Store,No,clothing,No,1017,Zara,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,STRUCTURED FINE KNIT SWEATER STONE,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,43.00,USD,jackets,WOMAN,Summer,Cotton,China
212793,Aisle,No,clothing,Yes,984,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,QUILTED 100% WOOL SUIT JACKET BROWN,Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.,19.95,USD,jackets,WOMAN,Autumn,Wool,Morocco
212794,Front of Store,No,clothing,Yes,893,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,OVERSIZED STRETCH SUIT JACKET CHARCOAL,Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.,19.00,USD,jackets,WOMAN,Spring,Wool Blend,Brazil
212795,End-cap,No,clothing,Yes,922,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,UTILITY JEWEL KNIT SWEATER ECRU,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,29.99,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia
212796,Aisle,No,clothing,No,964,Zara,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html,BASIC HEAVYWEIGHT T-SHIRT NAVY,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,32.95,USD,jackets,MAN,Summer,Linen,China
212797,Aisle,Yes,clothing,No,1501,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,PLEATED BASIC MEDIUM WEIGHT T-SHIRT,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,15.99,USD,sweaters,MAN,Summer,Linen,Vietnam
212798,Aisle,No,clothing,Yes,895,Zara,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,UTILITY FAUX SHEARLING LINED SUEDE BOOTS STONE,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,31.95,USD,shoes,WOMAN,Summer,Cotton,Portugal
212799,End-cap,No,clothing,Yes,850,Zara,https://www.zara.com/us/en/denim-bomber-jacket-p00621400.html,CROPPED PAINT PRINT OVERSHIRT NAVY,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,87.99,USD,jeans,MAN,Winter,Cotton,Spain
212800,End-cap,No,clothing,No,1148,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,SLIM FINE KNIT CROP SWEATER KHAKI,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,21.99,USD,jackets,WOMAN,Winter,Wool,Turkey
212801,Front of Store,No,clothing,Yes,1095,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,UTILITY TEXTURED WEAVE OVERSHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,38.00,USD,t-shirts,WOMAN,Summer,Linen Blend,China
212802,End-cap,Yes,clothing,Yes,1313,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,DOUBLE-BREASTED FAUX SHEARLING PLAID JACKET TAUPE,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,37.99,USD,t-shirts,WOMAN,Autumn,Polyester,Bangladesh
212803,Aisle,No,clothing,No,937,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,STRUCTURED KNIT SWEATER WITH RIPS,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,55.95,USD,jackets,MAN,Winter,Wool,Turkey
212804,Front of Store,Yes,clothing,Yes,1281,Zara,https://www.zara.com/us/en/denim-shirt-p06085371.html,UTILITY JACQUARD DENIM JACKET KHAKI,Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.,81.99,USD,jackets,WOMAN,Autumn,Denim,India
212805,Front of Store,Yes,clothing,Yes,1310,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,OVERSIZED CONTRAST INTERIOR SWEATER IVORY,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,52.99,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
212806,Aisle,No,clothing,Yes,752,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,STRUCTURED ZIPPERED JACKET ECRU,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,76.99,USD,jackets,MAN,Winter,Cotton,Morocco
212807,Aisle,No,clothing,No,655,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,SLIM COLOR BLOCK PUFFER JACKET SKY BLUE,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,133.00,USD,jackets,MAN,Winter,Acrylic,China
212808,Front of Store,Yes,clothing,Yes,1368,Zara,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,LINEN COLORBLOCK KNIT CROP SWEATER ECRU,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,43.95,USD,jackets,MAN,Summer,Linen,Bangladesh
212809,End-cap,No,clothing,No,979,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html,REGULAR PADDED BOMBER JACKET SKY BLUE,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,17.99,USD,jeans,WOMAN,Winter,Wool Blend,Cambodia
212810,Front of Store,No,clothing,No,962,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,EMBROIDERED CHUNKY SOLE CANVAS LACE-UP BOOTS ECRU,Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.,15.00,USD,shoes,MAN,Autumn,Viscose,Turkey
212811,Aisle,Yes,clothing,No,1794,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,EMBROIDERED FOREST JACKET BLACK #3,Sweater made with 63% alpaca. Round neck and long sleeves.,17.99,USD,jackets,WOMAN,Winter,Acrylic,Brazil
212812,Aisle,No,clothing,No,881,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html,STRUCTURED WOOL BLEND FELT TEXTURE JACKET OLIVE,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,54.99,USD,jeans,MAN,Winter,Wool Blend,Bangladesh
212813,Front of Store,No,clothing,No,828,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,TEXTURED WEAVE OVERSHIRT,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Back vents. Front button closure.,15.99,USD,sweaters,WOMAN,Spring,Linen,China
212814,Front of Store,Yes,clothing,Yes,1191,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,SLIM SUEDE RUNNING SNEAKERS IVORY #3,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,80.99,USD,jackets,WOMAN,Autumn,Polyester,Brazil
212815,End-cap,No,clothing,No,762,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,RIBBED PADDED CORDUROY OVERSHIRT IVORY,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,69.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Vietnam
212816,End-cap,No,clothing,Yes,800,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,CROPPED TEXTURED POCKET JACKET BURGUNDY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,49.95,USD,sweaters,MAN,Autumn,Cotton,China
212817,Aisle,No,clothing,No,922,Zara,https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html,STRETCH SUEDE FISHERMAN SANDALS NAVY,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,22.99,USD,shoes,WOMAN,Spring,Cotton,Vietnam
212818,Front of Store,Yes,clothing,Yes,1261,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p08574500.html,DENIM BOMBER JACKET KHAKI,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,36.99,USD,jackets,MAN,Autumn,Denim,Brazil
212819,Front of Store,No,clothing,Yes,860,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,TEXTURED DENIM SHIRT STONE,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,19.99,USD,shoes,WOMAN,Autumn,Cotton,Bangladesh
212820,Front of Store,No,clothing,No,792,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,SATIN FAUX SUEDE PATCH JACKET GREY,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,87.95,USD,t-shirts,WOMAN,Winter,Satin,Morocco
212821,Front of Store,No,clothing,No,917,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,BASIC PUFFER JACKET #4,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,19.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Vietnam
212822,Front of Store,Yes,clothing,No,1268,Zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,STRUCTURED EMBROIDERED PATCH JACKET STONE,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,31.99,USD,sweaters,WOMAN,Spring,Polyester,China
212823,Aisle,No,clothing,Yes,844,Zara,https://www.zara.com/us/en/plaid-overshirt-p04054659.html,QUILTED PAINT PRINT OVERSHIRT BLACK,Cotton knit tank top. Round neck with front button closure. Rib trim.,35.95,USD,t-shirts,WOMAN,Spring,Linen,China
212824,End-cap,Yes,clothing,Yes,1437,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,SATIN COTTON JACKET IVORY,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,33.00,USD,jackets,WOMAN,Autumn,Satin,Bangladesh
212825,Front of Store,Yes,clothing,Yes,1682,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,STRETCH CROPPED WASHED T-SHIRT STONE,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,15.99,USD,jackets,WOMAN,Summer,Cotton,Bangladesh
212826,Aisle,Yes,clothing,Yes,1156,Zara,https://www.zara.com/us/en/multi-pieced-retro-sneakers-p12220320.html,KNIT HOUNDSTOOTH SUIT JACKET IVORY,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,20.95,USD,jackets,MAN,Autumn,Wool,Vietnam
212827,End-cap,Yes,clothing,No,1762,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,CROPPED SUEDE SNEAKERS,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,18.99,USD,shoes,WOMAN,Winter,Wool Blend,Turkey
212828,Front of Store,No,clothing,No,1010,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,JEWEL KNIT SWEATER,Jacket made of dense cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Cropped length. Front zip closure.,25.00,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh
212829,Front of Store,Yes,clothing,Yes,1411,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,REVERSIBLE PLAID OVERSHIRT KHAKI,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,43.95,USD,jackets,MAN,Winter,Viscose,Portugal
212830,Aisle,No,clothing,Yes,738,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,PLEATED SEMI-SHEER KNIT SHIRT LIMITED EDITION IVORY,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,79.95,USD,jackets,WOMAN,Autumn,Acrylic,Turkey
212831,Aisle,No,clothing,No,879,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,PLEATED METAL BEAD KNIT SWEATER SAND,High collar sweater with front zipper. Long sleeves. Rib trim.,35.99,USD,jackets,WOMAN,Autumn,Wool Blend,China
